A1,B1,C1,C3,D1,E1,F,G,H,I,D2,E2,A2,B2,C2,Target
2,0,0,0,0,0,43.36,2.58,0,6.99,0.0,0.0,2.86,0.0,0.0,0
1,0,0,0,0,0,35.12,1.01,0,47.61,0.0,0.0,0.21,0.0,0.0,0
10,0,0,0,0,0,51.17,3.1,0,29.09,0.0,0.0,3.44,0.0,0.0,0
2,0,0,0,0,0,60.06,19.29,1,8.03,0.0,0.0,2.49,0.0,0.0,0
11,0,0,0,25,4,43.8,6.46,1,10.88,22.98,3.68,10.11,0.0,0.0,0
1,0,0,0,0,0,17.84,18.29,1,4.09,0.0,0.0,2.45,0.0,0.0,0
2,0,0,0,0,0,33.92,0.14,0,8.84,0.0,0.0,2.26,0.0,0.0,0
12,0,0,0,0,0,34.13,4.75,1,6.98,0.0,0.0,17.19,0.0,0.0,0
1,0,0,0,0,0,40.4,0.38,0,16.95,0.0,0.0,0.59,0.0,0.0,0
1,0,0,0,0,0,24.28,11.85,1,4.04,0.0,0.0,2.47,0.0,0.0,0
2,0,0,0,0,0,59.68,15.39,1,10.69,0.0,0.0,1.87,0.0,0.0,0
1,0,0,0,0,0,31.79,7.81,1,0.58,0.0,0.0,17.18,0.0,0.0,0
1,0,0,0,0,0,50.75,0.33,0,66.38,0.0,0.0,0.15,0.0,0.0,0
122,0,0,0,0,0,32.2,1.88,0,301.76,0.0,0.0,4.04,0.0,0.0,0
1,0,0,0,0,0,35.77,3.83,0,0.9,0.0,0.0,11.07,0.0,0.0,0
3099,0,4,2,0,1,38.16,1.44,0,2865.8,0.0,0.0,10.81,0.0,1.4,0
2,0,25,8,0,0,33.43,11.24,1,85.91,0.0,0.0,0.23,0.0,291.01,0
21467,18,2,1,0,25,44.83,0.31,0,29668.38,0.0,0.01,7.24,0.61,0.07,0
6,0,0,0,0,0,40.39,0.74,0,230.84,0.0,0.0,0.26,0.0,0.0,0
1281,0,0,0,0,0,37.88,9.82,0,817.63,0.0,0.0,15.67,0.0,0.0,0
1,0,0,0,0,0,39.75,3.62,0,34.33,0.0,0.0,0.29,0.0,0.0,0
27,0,0,0,0,0,29.37,4.71,1,78.45,0.0,0.0,3.44,0.0,0.0,0
2,0,0,0,0,0,40.42,0.36,0,7.99,0.0,0.0,2.5,0.0,0.0,0
1,0,0,0,0,0,35.77,0.36,0,8.29,0.0,0.0,1.21,0.0,0.0,0
1,0,1,1,0,0,44.36,4.07,0,1.14,0.0,0.0,8.75,0.0,874.89,0
2,0,0,0,0,0,71.34,23.64,1,1.01,0.0,0.0,19.76,0.0,0.0,0
2,0,0,0,0,0,39.95,0.35,0,0.83,0.0,0.0,24.21,0.0,0.0,0
901,0,0,0,0,0,50.25,14.12,1,1624.45,0.0,0.0,5.55,0.0,0.0,0
3,0,0,0,0,0,64.0,16.3,1,1.21,0.0,0.0,24.71,0.0,0.0,0
1,0,0,0,0,0,34.77,4.83,0,0.51,0.0,0.0,19.53,0.0,0.0,0
4134,1,0,0,2,11,32.42,4.45,0,3756.91,0.01,0.03,11.0,0.27,0.0,0
2,0,0,0,0,0,39.58,2.24,0,12.0,0.0,0.0,1.67,0.0,0.0,0
75,0,0,0,0,0,47.56,4.67,0,130.95,0.0,0.0,5.73,0.0,0.0,0
23,0,0,0,0,0,43.85,6.19,1,37.76,0.0,0.0,6.09,0.0,0.0,0
2,0,0,0,0,0,44.03,3.25,0,4.32,0.0,0.0,4.63,0.0,0.0,0
66,0,0,0,0,0,59.32,11.62,0,45.53,0.0,0.0,14.5,0.0,0.0,0
3,0,0,0,0,0,40.72,0.06,0,7.99,0.0,0.0,3.76,0.0,0.0,0
77,0,0,0,0,0,42.56,5.15,0,47.75,0.0,0.0,16.13,0.0,0.0,0
50,0,0,0,0,0,47.97,0.9,0,60.0,0.0,0.0,8.33,0.0,0.0,0
14,0,0,0,0,0,40.19,1.45,0,19.36,0.0,0.0,7.23,0.0,0.0,0
82,0,0,0,0,0,48.15,1.09,0,100.0,0.0,0.0,8.2,0.0,0.0,0
80,0,0,0,0,0,38.63,0.37,0,95.4,0.0,0.0,8.39,0.0,0.0,0
1,0,0,0,0,0,59.05,10.99,1,62.98,0.0,0.0,0.16,0.0,0.0,0
3,0,0,0,0,0,37.48,2.11,0,1.64,0.0,0.0,18.32,0.0,0.0,0
1,0,0,0,0,0,60.43,16.14,1,5.2,0.0,0.0,1.92,0.0,0.0,0
12882,14,2,1,158,1071,33.7,0.43,0,21840.7,0.07,0.49,5.9,0.64,0.09,0
66,0,0,0,0,0,38.33,0.36,0,182.22,0.0,0.0,3.62,0.0,0.0,0
1,0,0,0,0,0,35.05,1.09,0,77.01,0.0,0.0,0.13,0.0,0.0,0
7,0,0,0,0,0,34.13,7.5,0,39.97,0.0,0.0,1.75,0.0,0.0,0
6,0,0,0,0,0,46.2,1.53,0,81.23,0.0,0.0,0.74,0.0,0.0,0
2942,0,0,0,0,0,36.61,4.25,0,3421.62,0.0,0.0,8.6,0.0,0.0,0
1818,6,0,0,18,8,33.61,0.17,0,5299.89,0.03,0.02,3.43,1.13,0.0,0
1801,0,0,0,0,0,36.52,4.34,0,2249.71,0.0,0.0,8.01,0.0,0.0,0
2,0,0,0,0,0,37.09,2.51,0,2.92,0.0,0.0,6.84,0.0,0.0,0
21,0,0,0,0,0,61.34,9.93,1,51.07,0.0,0.0,4.11,0.0,0.0,0
1,0,0,0,0,0,41.47,0.7,0,9.74,0.0,0.0,1.03,0.0,0.0,0
167,0,0,0,0,0,40.85,0.01,0,199.99,0.0,0.0,8.35,0.0,0.0,0
10,0,0,0,0,0,37.09,2.65,0,16.21,0.0,0.0,6.17,0.0,0.0,0
1,0,0,0,0,0,33.89,2.46,0,3.32,0.0,0.0,3.01,0.0,0.0,0
106,0,0,0,0,0,36.22,12.46,1,65.99,0.0,0.0,16.06,0.0,0.0,0
12,0,0,0,0,0,57.8,5.26,0,23.91,0.0,0.0,5.02,0.0,0.0,0
193425,15,13,6,105,32,41.23,4.63,0,270692.26,0.0,0.0,7.15,0.06,0.05,0
1,0,0,0,0,0,44.32,1.43,0,83.1,0.0,0.0,0.12,0.0,0.0,0
50,0,0,0,0,0,43.96,3.75,0,41.16,0.0,0.0,12.15,0.0,0.0,0
89,0,0,0,0,2,29.27,4.86,1,226.22,0.0,0.09,3.93,0.0,0.0,0
9,0,0,0,0,0,33.9,3.62,0,25.0,0.0,0.0,3.6,0.0,0.0,0
1,0,0,0,0,0,40.49,0.29,0,6.99,0.0,0.0,1.43,0.0,0.0,0
67,0,0,0,0,0,39.86,3.47,1,63.96,0.0,0.0,10.47,0.0,0.0,0
2,0,0,0,0,0,40.57,0.2,0,21.99,0.0,0.0,0.91,0.0,0.0,0
2,0,0,0,0,0,23.29,21.0,1,6.11,0.0,0.0,3.27,0.0,0.0,0
1,0,0,0,0,0,37.59,3.19,0,4.82,0.0,0.0,2.07,0.0,0.0,0
17,0,0,0,0,0,40.45,0.33,0,34.54,0.0,0.0,4.92,0.0,0.0,0
26,0,0,0,0,0,51.93,9.04,1,49.59,0.0,0.0,5.24,0.0,0.0,0
6,0,0,0,0,0,34.59,1.54,0,38.09,0.0,0.0,1.58,0.0,0.0,0
2,0,0,0,0,0,42.15,6.36,1,1.97,0.0,0.0,10.16,0.0,0.0,0
1,0,0,0,0,0,34.78,1.02,0,1.46,0.0,0.0,6.87,0.0,0.0,0
1,0,0,0,0,0,36.2,0.22,0,69.22,0.0,0.0,0.14,0.0,0.0,0
1,0,0,0,0,0,31.71,9.93,0,2.17,0.0,0.0,4.61,0.0,0.0,0
6,0,0,0,0,0,34.82,1.05,0,4.72,0.0,0.0,12.71,0.0,0.0,0
39,0,0,0,0,0,35.01,0.89,0,71.44,0.0,0.0,5.46,0.0,0.0,0
2,0,0,0,0,0,18.92,17.21,1,15.55,0.0,0.0,1.29,0.0,0.0,0
1,0,0,0,0,0,55.18,4.1,0,53.48,0.0,0.0,0.19,0.0,0.0,0
1,0,0,0,0,0,35.27,0.52,0,1.22,0.0,0.0,8.2,0.0,0.0,0
1,0,0,0,0,0,43.56,1.92,0,1.32,0.0,0.0,7.58,0.0,0.0,0
9,0,0,0,0,0,36.56,7.74,0,165.98,0.0,0.0,0.54,0.0,0.0,0
1,0,0,0,0,0,52.78,8.49,0,5.18,0.0,0.0,1.93,0.0,0.0,0
1,0,0,0,0,0,54.11,5.68,0,0.61,0.0,0.0,16.45,0.0,0.0,0
31713,8,1,1,28,14,43.29,0.4,0,46841.32,0.01,0.0,6.77,0.17,0.02,0
2,0,0,0,0,0,31.51,8.09,1,1.87,0.0,0.0,10.72,0.0,0.0,0
96,0,0,0,0,0,40.59,1.21,0,141.03,0.0,0.0,6.81,0.0,0.0,0
4,0,0,0,0,0,33.29,11.01,0,5.54,0.0,0.0,7.22,0.0,0.0,0
1,0,0,0,0,0,62.06,9.52,1,40.74,0.0,0.0,0.25,0.0,0.0,0
2018,1,0,0,1,0,51.65,0.64,0,2486.4,0.0,0.0,8.12,0.4,0.0,0
4,0,0,0,0,0,49.02,1.31,0,1.93,0.0,0.0,20.68,0.0,0.0,0
5406,11,0,0,57,75,33.08,0.7,0,15510.46,0.04,0.05,3.49,0.71,0.0,0
9323,85,68,0,66,75,43.63,7.21,1,22319.04,0.03,0.03,4.18,3.81,3.05,0
229,0,0,0,0,0,40.93,0.07,0,301.83,0.0,0.0,7.59,0.0,0.0,0
7,0,0,0,0,0,47.34,0.27,0,20.0,0.0,0.0,3.5,0.0,0.0,0
8,0,1,1,0,1,31.6,5.0,0,18.31,0.0,0.55,4.37,0.0,54.61,0
1,0,0,0,0,0,42.14,1.36,0,6.64,0.0,0.0,1.51,0.0,0.0,0
279,4,0,0,0,0,34.47,1.4,0,285.55,0.0,0.0,9.77,14.01,0.0,0
2,0,0,0,0,0,42.87,1.23,0,1.5,0.0,0.0,13.33,0.0,0.0,0
2,0,0,0,0,0,35.21,0.93,0,281.85,0.0,0.0,0.07,0.0,0.0,0
1,0,0,0,0,0,48.05,8.45,1,0.61,0.0,0.0,16.29,0.0,0.0,0
21,0,0,0,0,0,41.68,1.21,0,38.57,0.0,0.0,5.44,0.0,0.0,0
446,0,0,0,0,0,42.83,1.46,0,352.39,0.0,0.0,12.66,0.0,0.0,0
7,0,0,0,0,0,34.76,1.58,0,22.97,0.0,0.0,3.05,0.0,0.0,0
8,0,0,0,0,0,37.64,3.14,0,13.99,0.0,0.0,5.72,0.0,0.0,0
848,0,0,0,0,0,34.58,1.29,0,745.1,0.0,0.0,11.38,0.0,0.0,0
4001,2,0,0,56,3,34.99,0.88,0,3838.35,0.15,0.01,10.42,0.52,0.0,0
1,0,0,0,0,0,54.83,6.47,0,33.25,0.0,0.0,0.3,0.0,0.0,0
6,0,0,0,0,0,32.58,5.39,1,79.52,0.0,0.0,0.75,0.0,0.0,0
1,0,0,0,0,0,41.29,4.95,1,24.16,0.0,0.0,0.41,0.0,0.0,0
1,0,0,0,0,0,36.49,0.62,0,0.36,0.0,0.0,27.86,0.0,0.0,0
2,0,0,0,0,0,44.37,0.08,0,3.08,0.0,0.0,6.49,0.0,0.0,0
1,0,0,0,0,0,40.09,3.95,0,11.47,0.0,0.0,0.87,0.0,0.0,0
127,0,0,0,0,0,29.02,1.25,0,201.99,0.0,0.0,6.29,0.0,0.0,0
2,0,0,0,0,0,41.13,0.51,0,1.1,0.0,0.0,18.2,0.0,0.0,0
2,0,0,0,0,0,31.49,12.81,1,6.08,0.0,0.0,3.29,0.0,0.0,0
1,0,0,0,0,0,60.88,16.59,1,5.03,0.0,0.0,1.99,0.0,0.0,0
617,2,0,0,25,52,39.56,1.66,0,1020.69,0.24,0.51,6.04,1.96,0.0,0
8686,0,0,0,0,0,39.56,8.14,0,5641.91,0.0,0.0,15.4,0.0,0.0,0
35,0,0,0,0,0,46.67,1.4,0,41.56,0.0,0.0,8.42,0.0,0.0,0
3576,0,0,0,0,0,40.65,0.21,0,4165.59,0.0,0.0,8.58,0.0,0.0,0
1,0,0,0,0,0,35.21,0.92,0,47.07,0.0,0.0,0.21,0.0,0.0,0
1,0,0,0,0,0,56.15,8.44,0,1.96,0.0,0.0,5.1,0.0,0.0,0
2,0,0,0,0,0,73.39,25.69,1,1.31,0.0,0.0,15.29,0.0,0.0,0
1,0,0,0,0,0,60.1,15.81,1,4.56,0.0,0.0,2.19,0.0,0.0,0
20385,4,0,0,0,5,42.02,0.72,0,24333.1,0.0,0.0,8.38,0.16,0.0,0
2,0,0,0,0,0,28.41,15.88,1,5.29,0.0,0.0,3.78,0.0,0.0,0
16854,100,0,0,0,25,42.64,0.1,0,20395.69,0.0,0.01,8.26,4.9,0.0,0
1,0,0,0,0,0,53.45,5.02,0,1.11,0.0,0.0,8.97,0.0,0.0,0
14,0,0,0,0,0,46.19,10.05,1,44.62,0.0,0.0,3.14,0.0,0.0,0
1,0,0,0,0,0,33.26,2.61,0,0.94,0.0,0.0,10.66,0.0,0.0,0
1,0,0,0,0,0,61.51,21.91,1,0.5,0.0,0.0,19.84,0.0,0.0,0
1,0,0,0,0,0,52.78,8.48,0,4.14,0.0,0.0,2.41,0.0,0.0,0
2,0,0,0,0,0,50.76,0.05,0,32.8,0.0,0.0,0.61,0.0,0.0,0
93,0,0,0,0,0,40.32,3.97,0,94.83,0.0,0.0,9.81,0.0,0.0,0
1,0,0,0,0,0,40.67,4.8,0,1.14,0.0,0.0,8.8,0.0,0.0,0
1,0,0,0,0,0,32.89,2.9,0,1.22,0.0,0.0,8.22,0.0,0.0,0
1,0,0,0,0,0,38.19,1.41,0,0.54,0.0,0.0,18.45,0.0,0.0,0
1,0,0,0,0,0,34.86,1.27,0,29.2,0.0,0.0,0.34,0.0,0.0,0
3,0,0,0,0,0,16.06,31.65,1,6.0,0.0,0.0,5.0,0.0,0.0,0
1165,0,0,0,0,0,42.14,1.28,0,1442.33,0.0,0.0,8.08,0.0,0.0,0
64,0,0,0,0,0,36.81,0.94,0,82.29,0.0,0.0,7.78,0.0,0.0,0
4,0,0,0,0,0,36.79,0.92,0,3.52,0.0,0.0,11.38,0.0,0.0,0
5,0,0,0,0,0,37.44,10.84,1,30.85,0.0,0.0,1.62,0.0,0.0,0
2,0,0,0,0,0,4.72,39.57,1,36.55,0.0,0.0,0.55,0.0,0.0,0
1,0,0,0,0,0,57.92,10.21,0,1.02,0.0,0.0,9.83,0.0,0.0,0
3,0,0,0,0,0,39.26,1.52,0,10.97,0.0,0.0,2.73,0.0,0.0,0
8,1,2,2,50,50,27.43,0.56,0,55.56,9.0,9.0,1.44,18.0,35.99,1
48,0,0,0,0,0,36.77,5.86,0,82.81,0.0,0.0,5.8,0.0,0.0,0
3,0,0,0,0,0,26.41,17.89,1,10.39,0.0,0.0,2.89,0.0,0.0,0
4,0,0,0,0,0,33.65,2.25,0,10.0,0.0,0.0,4.0,0.0,0.0,0
3,0,29,8,0,0,48.84,7.71,1,154.84,0.0,0.0,0.19,0.0,187.29,0
1,0,0,0,0,0,35.85,0.06,0,9.01,0.0,0.0,1.11,0.0,0.0,0
1,0,0,0,0,0,43.43,5.0,0,1.36,0.0,0.0,7.34,0.0,0.0,0
989,0,0,0,0,0,27.41,0.56,0,814.47,0.0,0.0,12.14,0.0,0.0,0
2,0,0,0,0,0,32.94,8.7,0,1.1,0.0,0.0,18.25,0.0,0.0,0
4,0,0,0,0,0,50.41,8.77,0,1.73,0.0,0.0,23.15,0.0,0.0,0
2,0,0,0,0,0,42.99,3.4,0,4.51,0.0,0.0,4.43,0.0,0.0,0
4,0,0,0,0,0,38.56,2.43,0,40.97,0.0,0.0,0.98,0.0,0.0,0
2,0,0,0,0,0,37.48,3.3,0,7.15,0.0,0.0,2.8,0.0,0.0,0
2,0,0,0,0,0,41.17,1.57,0,1.09,0.0,0.0,18.3,0.0,0.0,0
3,0,0,0,0,0,56.54,8.83,0,1.13,0.0,0.0,26.5,0.0,0.0,0
1,0,0,0,0,0,35.81,0.32,0,26.15,0.0,0.0,0.38,0.0,0.0,0
3,0,0,0,0,0,39.15,8.56,0,4.98,0.0,0.0,6.03,0.0,0.0,0
2,0,0,0,0,0,41.83,1.05,0,8.98,0.0,0.0,2.23,0.0,0.0,0
1,0,0,0,0,0,18.98,17.15,1,64.08,0.0,0.0,0.16,0.0,0.0,0
51,0,0,0,0,0,54.93,13.59,1,64.9,0.0,0.0,7.86,0.0,0.0,0
1,0,0,0,0,0,38.77,9.66,1,0.45,0.0,0.0,22.03,0.0,0.0,0
496,0,0,0,0,0,43.13,2.26,0,694.75,0.0,0.0,7.14,0.0,0.0,0
5,0,0,0,0,0,32.76,8.02,1,26.74,0.0,0.0,1.87,0.0,0.0,0
5,0,0,0,0,0,39.06,1.8,0,2.31,0.0,0.0,21.63,0.0,0.0,0
22766,1,6,2,99,43,38.52,1.89,0,35293.74,0.03,0.01,6.45,0.03,0.17,0
9,0,0,0,0,0,38.07,0.81,0,25.86,0.0,0.0,3.48,0.0,0.0,0
40,0,0,0,0,0,37.45,2.52,0,42.45,0.0,0.0,9.42,0.0,0.0,0
6,0,0,0,0,0,40.27,0.51,0,10.26,0.0,0.0,5.85,0.0,0.0,0
16,0,0,0,0,0,36.01,2.87,0,9.12,0.0,0.0,17.53,0.0,0.0,0
1,0,0,0,0,0,55.82,7.39,1,1.12,0.0,0.0,8.89,0.0,0.0,0
1,0,0,0,0,0,30.8,5.07,0,0.49,0.0,0.0,20.53,0.0,0.0,0
4,0,0,0,0,0,30.93,13.37,1,13.46,0.0,0.0,2.97,0.0,0.0,0
2,0,0,0,0,0,38.88,2.75,0,1.5,0.0,0.0,13.32,0.0,0.0,0
30706,9,0,0,61,65,37.93,1.25,0,31381.26,0.02,0.02,9.78,0.29,0.0,0
3,0,0,0,0,0,38.65,2.13,0,12.14,0.0,0.0,2.47,0.0,0.0,0
6,0,0,0,0,2,46.98,4.1,0,28.93,0.0,0.69,2.07,0.0,0.0,0
3,0,0,0,0,0,61.0,16.71,1,7.04,0.0,0.0,4.26,0.0,0.0,0
30,0,0,0,0,0,39.27,0.39,0,45.72,0.0,0.0,6.56,0.0,0.0,0
9,0,0,0,0,0,41.21,0.57,0,11.09,0.0,0.0,8.11,0.0,0.0,0
33,0,0,0,0,0,38.93,1.93,0,39.71,0.0,0.0,8.31,0.0,0.0,0
16,0,0,0,0,0,39.77,1.81,0,67.8,0.0,0.0,2.36,0.0,0.0,0
28,0,0,0,0,0,35.74,0.16,0,30.0,0.0,0.0,9.33,0.0,0.0,0
63,0,0,0,0,0,55.33,14.55,1,48.01,0.0,0.0,13.12,0.0,0.0,0
50,0,0,0,0,0,37.54,12.26,1,53.26,0.0,0.0,9.39,0.0,0.0,0
2,0,0,0,0,0,60.05,15.75,1,3.01,0.0,0.0,6.64,0.0,0.0,0
1768,0,0,0,0,4,42.71,1.85,0,1957.45,0.0,0.02,9.03,0.0,0.0,0
15,0,0,0,0,0,44.97,0.67,0,19.34,0.0,0.0,7.76,0.0,0.0,0
34,0,0,0,0,0,45.84,1.22,0,60.0,0.0,0.0,5.67,0.0,0.0,0
488,0,0,0,0,0,34.91,5.95,1,585.66,0.0,0.0,8.33,0.0,0.0,0
1,0,0,0,0,0,37.8,10.63,1,0.38,0.0,0.0,26.25,0.0,0.0,0
32,0,0,0,0,0,44.58,2.48,1,60.0,0.0,0.0,5.33,0.0,0.0,0
2,0,0,0,0,0,59.48,15.18,1,6.33,0.0,0.0,3.16,0.0,0.0,0
17,0,0,0,0,0,48.07,1.12,0,285.21,0.0,0.0,0.6,0.0,0.0,0
1,0,0,0,0,0,42.02,1.24,0,8.59,0.0,0.0,1.16,0.0,0.0,0
7,0,0,0,0,0,37.46,5.17,0,42.49,0.0,0.0,1.65,0.0,0.0,0
39,0,0,0,0,0,39.03,1.83,0,50.28,0.0,0.0,7.76,0.0,0.0,0
2,0,0,0,0,0,42.21,2.08,0,5.56,0.0,0.0,3.6,0.0,0.0,0
2760,1,1,0,69,42,50.93,1.9,0,2701.01,0.26,0.16,10.22,0.37,0.37,0
3,0,0,0,0,0,57.06,12.77,1,21.98,0.0,0.0,1.36,0.0,0.0,0
2,0,0,0,0,0,51.99,4.75,0,2.84,0.0,0.0,7.04,0.0,0.0,0
4,0,0,0,0,0,35.67,0.46,0,250.63,0.0,0.0,0.16,0.0,0.0,0
1,0,0,0,0,0,39.44,0.31,0,10.12,0.0,0.0,0.99,0.0,0.0,0
146,0,0,0,0,0,39.34,0.59,0,245.44,0.0,0.0,5.95,0.0,0.0,0
6,0,0,0,0,0,38.52,2.26,0,11.98,0.0,0.0,5.01,0.0,0.0,0
2,0,0,0,0,0,34.37,9.31,0,2.79,0.0,0.0,7.18,0.0,0.0,0
3,0,33,1,0,0,27.71,8.17,0,142.47,0.0,0.0,0.21,0.0,231.62,0
1466,0,0,0,0,0,34.3,6.56,1,1546.89,0.0,0.0,9.48,0.0,0.0,0
14,0,0,0,0,0,49.25,4.96,0,13.33,0.0,0.0,10.5,0.0,0.0,0
38,0,0,0,0,0,55.91,9.14,1,57.5,0.0,0.0,6.61,0.0,0.0,0
3,0,0,0,0,0,44.08,0.21,0,10.62,0.0,0.0,2.83,0.0,0.0,0
1101,0,0,0,0,0,34.17,1.96,0,2667.43,0.0,0.0,4.13,0.0,0.0,0
6461,3,0,0,10,0,51.2,2.52,0,5278.75,0.02,0.0,12.24,0.57,0.0,0
3,0,0,0,0,0,38.93,1.85,0,12.16,0.0,0.0,2.47,0.0,0.0,0
6,0,0,0,0,0,33.1,2.83,0,15.38,0.0,0.0,3.9,0.0,0.0,0
39,0,0,0,0,0,35.24,0.63,0,49.82,0.0,0.0,7.83,0.0,0.0,0
2,0,0,0,0,0,37.09,3.31,0,3.71,0.0,0.0,5.38,0.0,0.0,0
3,0,0,0,0,0,45.3,2.41,0,39.03,0.0,0.0,0.77,0.0,0.0,0
23428,181,0,0,25,35,41.85,0.77,0,29170.87,0.01,0.01,8.03,6.2,0.0,0
5,0,0,0,0,0,42.25,1.48,0,8.99,0.0,0.0,5.56,0.0,0.0,0
3,0,0,0,0,0,21.16,23.14,1,9.35,0.0,0.0,3.21,0.0,0.0,0
7,0,0,0,0,0,41.47,1.42,0,68.01,0.0,0.0,1.03,0.0,0.0,0
1,0,0,0,0,0,34.02,1.85,0,0.39,0.0,0.0,25.58,0.0,0.0,0
57,0,0,0,0,0,47.64,3.34,0,37.85,0.0,0.0,15.06,0.0,0.0,0
31,0,0,0,0,0,44.12,2.48,0,19.71,0.0,0.0,15.73,0.0,0.0,0
5,0,0,0,0,0,42.8,2.02,0,15.05,0.0,0.0,3.32,0.0,0.0,0
2,0,0,0,0,0,41.53,5.66,1,1.4,0.0,0.0,14.3,0.0,0.0,0
1,0,0,0,0,0,34.47,1.32,0,1.46,0.0,0.0,6.84,0.0,0.0,0
2,0,0,0,0,0,39.57,1.21,0,9.34,0.0,0.0,2.14,0.0,0.0,0
3353,0,0,0,0,0,39.29,1.57,0,3977.32,0.0,0.0,8.43,0.0,0.0,0
110,0,0,0,0,0,36.0,8.3,0,95.48,0.0,0.0,11.52,0.0,0.0,0
10,0,0,0,1,0,33.66,5.09,0,21.77,0.46,0.0,4.59,0.0,0.0,0
16555,3,0,0,48,37,42.22,1.11,0,38781.83,0.01,0.01,4.27,0.08,0.0,0
1,0,0,0,0,0,54.16,12.52,1,1.31,0.0,0.0,7.63,0.0,0.0,0
1,0,0,0,0,0,19.05,17.08,1,30.45,0.0,0.0,0.33,0.0,0.0,0
145,0,0,0,0,0,38.46,2.59,0,169.53,0.0,0.0,8.55,0.0,0.0,0
1,0,0,0,0,0,41.05,7.38,1,0.84,0.0,0.0,11.93,0.0,0.0,0
2,0,0,0,0,0,40.45,0.33,0,4.16,0.0,0.0,4.81,0.0,0.0,0
5158,0,0,0,0,0,44.73,2.98,0,3226.05,0.0,0.0,15.99,0.0,0.0,0
4,0,0,0,0,0,69.09,21.38,1,1.85,0.0,0.0,21.66,0.0,0.0,0
17,0,0,0,0,0,51.32,3.64,0,33.26,0.0,0.0,5.11,0.0,0.0,0
184,0,0,0,0,0,29.17,1.21,0,355.37,0.0,0.0,5.18,0.0,0.0,0
4,2,3,3,50,51,38.13,6.54,1,108.38,4.61,4.71,0.37,18.45,27.68,0
4,0,0,0,0,0,35.95,8.34,0,14.21,0.0,0.0,2.82,0.0,0.0,0
31,0,0,0,0,0,39.14,3.5,0,54.66,0.0,0.0,5.67,0.0,0.0,0
41963,4,0,0,66,35,41.66,0.9,0,35910.75,0.02,0.01,11.69,0.11,0.0,0
394,0,0,0,0,0,55.32,14.46,1,310.97,0.0,0.0,12.67,0.0,0.0,0
128,2,0,0,0,0,46.61,2.92,0,168.67,0.0,0.0,7.59,11.86,0.0,0
1,0,0,0,0,0,49.37,5.08,0,54.13,0.0,0.0,0.18,0.0,0.0,0
2,0,0,0,0,0,33.43,6.16,0,1.32,0.0,0.0,15.2,0.0,0.0,0
7,0,0,0,0,0,34.26,0.48,0,15.78,0.0,0.0,4.44,0.0,0.0,0
3,0,0,0,0,0,41.74,2.15,0,1.39,0.0,0.0,21.63,0.0,0.0,0
1,0,0,0,0,0,19.17,16.96,1,36.32,0.0,0.0,0.28,0.0,0.0,0
30,0,0,0,0,0,39.1,2.53,0,60.32,0.0,0.0,4.97,0.0,0.0,0
23,0,0,0,0,0,42.98,3.78,0,49.99,0.0,0.0,4.6,0.0,0.0,0
1,0,0,0,0,0,54.79,7.08,0,1.42,0.0,0.0,7.04,0.0,0.0,0
1,0,0,0,0,0,35.55,0.59,0,24.36,0.0,0.0,0.41,0.0,0.0,0
8,0,0,0,0,0,52.91,3.72,1,67.87,0.0,0.0,1.18,0.0,0.0,0
86,0,0,0,0,0,47.67,0.6,0,133.2,0.0,0.0,6.46,0.0,0.0,0
2,0,0,0,0,0,34.12,7.51,0,2.16,0.0,0.0,9.27,0.0,0.0,0
1,0,0,0,0,0,35.91,4.95,0,1.16,0.0,0.0,8.59,0.0,0.0,0
1,0,0,0,0,0,38.95,9.11,1,21.29,0.0,0.0,0.47,0.0,0.0,0
2,0,0,0,0,0,50.29,5.99,0,9.08,0.0,0.0,2.2,0.0,0.0,0
3,0,0,0,0,0,52.07,4.39,0,22.94,0.0,0.0,1.31,0.0,0.0,0
104,0,0,0,0,0,36.44,7.85,0,106.21,0.0,0.0,9.79,0.0,0.0,0
2,0,0,0,0,0,50.56,8.93,0,1.24,0.0,0.0,16.13,0.0,0.0,0
5,0,0,0,0,0,41.46,1.95,0,118.33,0.0,0.0,0.42,0.0,0.0,0
2,0,0,0,0,0,34.77,1.36,0,229.44,0.0,0.0,0.09,0.0,0.0,0
3,0,0,0,0,0,55.82,7.39,1,1.0,0.0,0.0,29.85,0.0,0.0,0
21487,16,0,0,175,46,40.89,0.09,0,37713.15,0.05,0.01,5.7,0.42,0.0,0
108,0,0,0,0,0,48.35,0.29,0,214.51,0.0,0.0,5.03,0.0,0.0,0
85,0,0,0,0,1,46.93,0.79,0,90.36,0.0,0.11,9.41,0.0,0.0,0
412,0,0,0,0,0,46.86,5.68,0,578.39,0.0,0.0,7.12,0.0,0.0,0
1,0,0,0,0,0,58.06,9.63,1,1.06,0.0,0.0,9.43,0.0,0.0,0
1,0,0,0,0,0,47.3,5.66,0,1.09,0.0,0.0,9.15,0.0,0.0,0
1832,0,0,0,0,0,38.18,2.68,0,2188.79,0.0,0.0,8.37,0.0,0.0,0
7,0,0,0,0,0,42.89,3.25,0,59.12,0.0,0.0,1.18,0.0,0.0,0
1,0,0,0,0,0,42.31,2.71,0,0.79,0.0,0.0,12.71,0.0,0.0,0
2,0,0,0,0,0,39.37,4.93,0,7.26,0.0,0.0,2.76,0.0,0.0,0
1,0,0,0,0,0,61.2,16.9,1,12.52,0.0,0.0,0.8,0.0,0.0,0
